PDB_ID	CHAIN_INDEX	ORIGINAL_CHAIN_ID	EXPECTED_PROTENIX_CHAIN_ID	ENTITY_ID	SEQUENCE_LENGTH	SEQUENCE_SHA256	NON_ACGU_COUNT	UNK_TOKEN_COUNT	EMBEDDING_METHOD	WINDOW_COUNT	WINDOW_STARTS	OUTPUT_PATH
6CY2	1	B	B	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY2/rnafm_t12_residue_embeddings.pt
6CY4	0	A	A	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	1	B	B	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	2	C	C	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	3	D	D	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	4	E	E	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	5	F	F	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	6	G	G	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6CY4	7	H	H	1	8	7beeff7e152883574f758cb5e76eb942179ee8923f381edcb18af108a16471f2	1	1	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6CY4/rnafm_t12_residue_embeddings.pt
6D3P	0	A	A	1	45	ec37ed220c4565e2d4ac957b47292334682777f4be55bdfa47be9f132554edae	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D3P/rnafm_t12_residue_embeddings.pt
6D8L	0	A	A	1	158	83b4fd0b47d667ac97295ff5f6dd40bf3d2a18337e599a09c8358a50ad907317	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8L/rnafm_t12_residue_embeddings.pt
6D8L	1	B	B	1	158	83b4fd0b47d667ac97295ff5f6dd40bf3d2a18337e599a09c8358a50ad907317	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8L/rnafm_t12_residue_embeddings.pt
6D8M	0	A	A	1	159	41180f3394524aca5f03d66710fcd8bd030db518fd83702a6fbb6a0c6edf5d5c	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8M/rnafm_t12_residue_embeddings.pt
6D8M	1	B	B	1	159	41180f3394524aca5f03d66710fcd8bd030db518fd83702a6fbb6a0c6edf5d5c	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8M/rnafm_t12_residue_embeddings.pt
6D8N	0	A	A	1	159	b9e13a1f78309752ce79264331147d3773acc3976ea4ebd4e7f1ee2d79c758ed	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8N/rnafm_t12_residue_embeddings.pt
6D8N	1	B	B	1	159	b9e13a1f78309752ce79264331147d3773acc3976ea4ebd4e7f1ee2d79c758ed	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8N/rnafm_t12_residue_embeddings.pt
6D8O	0	A	A	1	158	73867c3ccff0c71e8900337eecf91cbd045240ec2cda9a7b7a25af6035e05504	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8O/rnafm_t12_residue_embeddings.pt
6D8O	1	B	B	1	158	73867c3ccff0c71e8900337eecf91cbd045240ec2cda9a7b7a25af6035e05504	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6D8O/rnafm_t12_residue_embeddings.pt
6DLQ	0	A	A	1	107	2acb1345eb259905224200541d75c0ddb5e143207353120a0fea00d6901e8c85	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DLQ/rnafm_t12_residue_embeddings.pt
6DLR	0	A	A	1	107	2acb1345eb259905224200541d75c0ddb5e143207353120a0fea00d6901e8c85	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DLR/rnafm_t12_residue_embeddings.pt
6DLS	0	A	A	1	107	2acb1345eb259905224200541d75c0ddb5e143207353120a0fea00d6901e8c85	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DLS/rnafm_t12_residue_embeddings.pt
6DLT	0	A	A	1	107	2acb1345eb259905224200541d75c0ddb5e143207353120a0fea00d6901e8c85	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DLT/rnafm_t12_residue_embeddings.pt
6DMC	0	A	A	1	102	4f50dca931f6f4c4e822903c9cf6879ef112c016e4dc27bba9cd7f01753dd579	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DMC/rnafm_t12_residue_embeddings.pt
6DMC	1	B	B	1	102	4f50dca931f6f4c4e822903c9cf6879ef112c016e4dc27bba9cd7f01753dd579	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DMC/rnafm_t12_residue_embeddings.pt
6DMD	0	A	A	1	102	4f50dca931f6f4c4e822903c9cf6879ef112c016e4dc27bba9cd7f01753dd579	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DMD/rnafm_t12_residue_embeddings.pt
6DMD	1	B	B	1	102	4f50dca931f6f4c4e822903c9cf6879ef112c016e4dc27bba9cd7f01753dd579	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DMD/rnafm_t12_residue_embeddings.pt
6DME	0	A	A	1	102	4f50dca931f6f4c4e822903c9cf6879ef112c016e4dc27bba9cd7f01753dd579	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DME/rnafm_t12_residue_embeddings.pt
6DN1	0	X	A	1	54	1f42c7b1af9857be1a48cb75d970d0ab0b87c292c75df9e250caa1aeb397f2ed	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN1/rnafm_t12_residue_embeddings.pt
6DN1	1	Z	B	2	57	ec78ed4d2c5b12c1f6c6dbc3d1f2e0e615fe4d7dbc0709828a10fdd967989cec	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN1/rnafm_t12_residue_embeddings.pt
6DN2	0	X	A	1	54	d51a50adf2790e4d79a4c8a982def7bc2b9a5f5a61d8196361c218f940f4d990	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN2/rnafm_t12_residue_embeddings.pt
6DN2	1	Y	B	2	56	1f0fdb33eab58e3cb30c31140deb162b6e0a271adbff8d74936357085ede4a93	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN2/rnafm_t12_residue_embeddings.pt
6DN3	0	X	A	1	54	d51a50adf2790e4d79a4c8a982def7bc2b9a5f5a61d8196361c218f940f4d990	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN3/rnafm_t12_residue_embeddings.pt
6DN3	1	Y	B	2	56	1f0fdb33eab58e3cb30c31140deb162b6e0a271adbff8d74936357085ede4a93	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DN3/rnafm_t12_residue_embeddings.pt
6DNR	0	A	A	1	107	2acb1345eb259905224200541d75c0ddb5e143207353120a0fea00d6901e8c85	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DNR/rnafm_t12_residue_embeddings.pt
6DVK	0	H	A	1	95	956da9e358de5f17c12deca3c46165d20e324ffd73bed05ba11debcbc18a4ee1	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6DVK/rnafm_t12_residue_embeddings.pt
6E1S	0	A	A	1	33	21341924bf704a981332111d4119ab9b864465528bfa42dc0d5d1d73790adbcd	2	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E1S/rnafm_t12_residue_embeddings.pt
6E1T	0	A	A	1	33	e8971621bf24939647d17b453d2977bc4ea9e6e90cc31f5d879555ea4b83bd86	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E1T/rnafm_t12_residue_embeddings.pt
6E1U	0	A	A	1	33	21341924bf704a981332111d4119ab9b864465528bfa42dc0d5d1d73790adbcd	2	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E1U/rnafm_t12_residue_embeddings.pt
6E1V	0	A	A	1	33	e8971621bf24939647d17b453d2977bc4ea9e6e90cc31f5d879555ea4b83bd86	3	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E1V/rnafm_t12_residue_embeddings.pt
6E1W	0	A	A	1	33	21341924bf704a981332111d4119ab9b864465528bfa42dc0d5d1d73790adbcd	2	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E1W/rnafm_t12_residue_embeddings.pt
6E7L	0	A	A	1	22	d29ed5b3afbacb12e7dabdc88d5204930c45f7ca5a58a5ba8d0b14d2e3a34f8c	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E7L/rnafm_t12_residue_embeddings.pt
6E80	0	A	A	1	36	4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E80/rnafm_t12_residue_embeddings.pt
6E81	0	A	A	1	36	4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E81/rnafm_t12_residue_embeddings.pt
6E82	0	A	A	1	36	3175289d6b77f0438b15e90e1e6ada2f2679055a74c3804338e2bb44a0c5f211	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E82/rnafm_t12_residue_embeddings.pt
6E84	0	A	A	1	36	4b413a46a00c26bb7ca8ee63c710aab5fe39c62f018465beb36f9bedc79c6861	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E84/rnafm_t12_residue_embeddings.pt
6E8S	0	A	A	1	38	997597deb95164d39de35e1b67954a512363cc4a1c9f78c06be564ef32a6b228	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8S/rnafm_t12_residue_embeddings.pt
6E8S	1	B	B	1	38	997597deb95164d39de35e1b67954a512363cc4a1c9f78c06be564ef32a6b228	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8S/rnafm_t12_residue_embeddings.pt
6E8T	0	D	A	1	36	7007ff2c3355ec35df81b2038c910b5c4e958538e26e8da7b7d50f4c62b7254f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8T/rnafm_t12_residue_embeddings.pt
6E8T	1	C	B	1	36	7007ff2c3355ec35df81b2038c910b5c4e958538e26e8da7b7d50f4c62b7254f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8T/rnafm_t12_residue_embeddings.pt
6E8T	2	B	C	1	36	7007ff2c3355ec35df81b2038c910b5c4e958538e26e8da7b7d50f4c62b7254f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8T/rnafm_t12_residue_embeddings.pt
6E8T	3	A	D	1	36	7007ff2c3355ec35df81b2038c910b5c4e958538e26e8da7b7d50f4c62b7254f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8T/rnafm_t12_residue_embeddings.pt
6E8U	0	B	A	1	37	8fec838937617b7777cb2eebfab0a924874e504776946f8c7f7535b71c4c3be2	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6E8U/rnafm_t12_residue_embeddings.pt
6EZ0	0	A	A	1	27	775d70bcc0acaf681f93254f56d4449c27b6fe6b2eb8ef11d5ad559a6080cb0b	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6EZ0/rnafm_t12_residue_embeddings.pt
6FZ0	0	A	A	1	53	0203022f3909b9ca2e4ba4ea006cac630e92773807003e8119588f8439fdc708	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6FZ0/rnafm_t12_residue_embeddings.pt
6G7Z	0	A	A	1	132	88f0a9493b4add86a0a26db4464c5a2e3a65cd36b8e72be0455d1abdfb3de200	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6G7Z/rnafm_t12_residue_embeddings.pt
6G7Z	1	B	B	2	54	ec924f8fe3240284ef95268db95d53626c20ca21e581bb596ae3604ccce0589f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6G7Z/rnafm_t12_residue_embeddings.pt
6GE1	0	A	A	1	7	cb7dadc483dabd45f92261688fb9bb2ba55b78127a72f89a0bc5a73a9777d830	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GE1/rnafm_t12_residue_embeddings.pt
6GE1	1	B	B	1	7	cb7dadc483dabd45f92261688fb9bb2ba55b78127a72f89a0bc5a73a9777d830	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GE1/rnafm_t12_residue_embeddings.pt
6GE1	2	C	C	1	7	cb7dadc483dabd45f92261688fb9bb2ba55b78127a72f89a0bc5a73a9777d830	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GE1/rnafm_t12_residue_embeddings.pt
6GE1	3	D	D	1	7	cb7dadc483dabd45f92261688fb9bb2ba55b78127a72f89a0bc5a73a9777d830	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GE1/rnafm_t12_residue_embeddings.pt
6GYV	0	A	A	1	192	a0c552e212a8279dddcbc61d3957ba1b45f5076cba367533a697f0fd05a49f7b	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GYV/rnafm_t12_residue_embeddings.pt
6GZK	0	A	A	1	48	be5fa2eaf52c9178ae8bb5cd29f33bb25da14f41b3479f273e5dc715b29463e3	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GZK/rnafm_t12_residue_embeddings.pt
6GZR	0	A	A	1	48	be5fa2eaf52c9178ae8bb5cd29f33bb25da14f41b3479f273e5dc715b29463e3	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6GZR/rnafm_t12_residue_embeddings.pt
6H0R	0	A	A	1	31	fc28f7102d948e8320ddee70b0f66d09f8af58f85a7dfdbd433d9ebfaf5d75c7	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6H0R/rnafm_t12_residue_embeddings.pt
6H0R	1	B	B	1	31	fc28f7102d948e8320ddee70b0f66d09f8af58f85a7dfdbd433d9ebfaf5d75c7	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6H0R/rnafm_t12_residue_embeddings.pt
6HAG	0	A	A	1	43	fa3b186cdf4584b6b0b4740907c124ca235a68970468256650f5bdba501c2cce	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HAG/rnafm_t12_residue_embeddings.pt
6HBT	0	A	A	1	18	28b398fea2552a661e69b2bd6a2871eb7a820361b0a5b48c42ddf973d03fe46a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HBT/rnafm_t12_residue_embeddings.pt
6HBX	0	A	A	1	18	28b398fea2552a661e69b2bd6a2871eb7a820361b0a5b48c42ddf973d03fe46a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HBX/rnafm_t12_residue_embeddings.pt
6HC5	0	A	A	1	18	28b398fea2552a661e69b2bd6a2871eb7a820361b0a5b48c42ddf973d03fe46a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HC5/rnafm_t12_residue_embeddings.pt
6HMI	0	A	A	1	11	1e353a747e2f935727857e03a4706442912960da101740c556b84de0c5ce9f9a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HMI/rnafm_t12_residue_embeddings.pt
6HMI	1	B	B	2	11	6d5b297bd26aef09eee09777cc39292dadf594f447809a7503cf4925aaa5c493	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HMI/rnafm_t12_residue_embeddings.pt
6HMO	0	A	A	1	11	1e353a747e2f935727857e03a4706442912960da101740c556b84de0c5ce9f9a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HMO/rnafm_t12_residue_embeddings.pt
6HMO	1	B	B	2	11	6d5b297bd26aef09eee09777cc39292dadf594f447809a7503cf4925aaa5c493	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HMO/rnafm_t12_residue_embeddings.pt
6HU6	0	A	A	1	19	5e139b4a322f8bda4ce77dc5ac0d5ebfee2b262bf6b4aa79d5f7c40e604a1e71	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HU6/rnafm_t12_residue_embeddings.pt
6HU6	1	E	B	2	19	6da7eaa579df010f6a623bfedcaa9a1219edec86e9bc3e124811f837ba592fc5	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HU6/rnafm_t12_residue_embeddings.pt
6HU6	2	B	C	3	10	d3dfe3625439c9052a0425687b087f3fb5b59392ff5d6bb677f9705c66f93fcc	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HU6/rnafm_t12_residue_embeddings.pt
6HU6	3	F	D	4	9	268ebdf6286088856500e896f0046a820301028fd1e4961fd44aecec55b727d8	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HU6/rnafm_t12_residue_embeddings.pt
6HYK	0	A	A	1	31	1c2cdf2bdd4653870ac450538a5aad4eaaa5fcf2d9cfa2196095b738495d6368	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6HYK/rnafm_t12_residue_embeddings.pt
6I1V	0	A	A	1	9	9594bee0390e52f20afa83c517d57565fc071550dfd92a8723d5a307a19e6a5a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6I1V/rnafm_t12_residue_embeddings.pt
6I1V	1	B	B	2	9	b6c7acffec9630914127514d2efc78c38c0f6c9ffdecc639570b823fc5e4fe9a	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6I1V/rnafm_t12_residue_embeddings.pt
6I1W	0	A	A	1	9	f78d0e9de588ae7d8547cc7aba8ecd3ac058facb568117269dc85093db73fdca	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6I1W/rnafm_t12_residue_embeddings.pt
6I1W	1	B	B	2	9	46a22f5f0757b28e23d7f1e59895f8a8fc167d2dd976a2288fabda5323f95f2e	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6I1W/rnafm_t12_residue_embeddings.pt
6IA2	0	A	A	1	19	a68d11751193571b4167071b2b229924aed1898c839acc68309386536378235f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6IA2/rnafm_t12_residue_embeddings.pt
6IA2	1	B	B	1	19	a68d11751193571b4167071b2b229924aed1898c839acc68309386536378235f	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6IA2/rnafm_t12_residue_embeddings.pt
6IZP	0	A	A	1	29	e2fab9440ee82df2e98aa5c15004c6d0a183b58f195cc5d831b4b8c43855a486	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6IZP/rnafm_t12_residue_embeddings.pt
6JBF	0	A	A	1	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBF/rnafm_t12_residue_embeddings.pt
6JBF	1	B	B	1	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBF/rnafm_t12_residue_embeddings.pt
6JBF	2	C	C	1	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBF/rnafm_t12_residue_embeddings.pt
6JBF	3	D	D	1	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBF/rnafm_t12_residue_embeddings.pt
6JBG	0	A	A	1	22	fe2ea4491ca8e36c4cb3e2f1b83f64e8e92a55403e601cf1db76e5ea3f9198e2	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBG/rnafm_t12_residue_embeddings.pt
6JBG	1	B	B	1	22	fe2ea4491ca8e36c4cb3e2f1b83f64e8e92a55403e601cf1db76e5ea3f9198e2	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBG/rnafm_t12_residue_embeddings.pt
6JBG	2	C	C	2	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBG/rnafm_t12_residue_embeddings.pt
6JBG	3	D	D	2	23	276dd8b0fd20fac93c6978666a2dd21c1bba8c8389fe28667f1ceb7851755f62	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JBG/rnafm_t12_residue_embeddings.pt
6JJH	0	B	A	1	14	89b695737ee499932f5a2521dc82408fdc2676a9a71c9e8e6b00063285e7e581	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JJH/rnafm_t12_residue_embeddings.pt
6JJI	0	B	A	1	14	89b695737ee499932f5a2521dc82408fdc2676a9a71c9e8e6b00063285e7e581	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JJI/rnafm_t12_residue_embeddings.pt
6JQ5	0	A	A	1	82	392d069b9b8aebe1be5afc14f23470bb731970f69e378ac9e7123871386689bf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JQ5/rnafm_t12_residue_embeddings.pt
6JQ5	1	B	B	1	82	392d069b9b8aebe1be5afc14f23470bb731970f69e378ac9e7123871386689bf	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JQ5/rnafm_t12_residue_embeddings.pt
6JQ6	0	U	A	1	81	cb6f3d687671543d0412589fd664f3de4672a68e77b19a97a80261a6e93e6d95	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JQ6/rnafm_t12_residue_embeddings.pt
6JXM	0	B	A	1	97	6187e7a2c284630a06cb8a7c07476404819ea4901490fa45caed8b6ed889e653	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6JXM/rnafm_t12_residue_embeddings.pt
6K84	0	A	A	1	25	96feb99be4f814ddd91d7f2cb0f26d034a9a231833c7e05769730fca81a6a6a0	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6K84/rnafm_t12_residue_embeddings.pt
6L0Y	0	A	A	1	22	4576e5a34eeb99cef08794a0d496ee46de8adc3bf2f1de77d39f5b1a33462ae0	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6L0Y/rnafm_t12_residue_embeddings.pt
6L0Y	1	B	B	1	22	4576e5a34eeb99cef08794a0d496ee46de8adc3bf2f1de77d39f5b1a33462ae0	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6L0Y/rnafm_t12_residue_embeddings.pt
6MCI	0	A	A	1	57	82f96fe29c25b9439b49dda69b2d2b7d1b2268f72f0ecb2c1b3cdc6986ab9ba6	2	2	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6MCI/rnafm_t12_residue_embeddings.pt
6MJ0	0	A	A	1	104	c08aec52fa52ebe78ad4c026a31b91da72493f6f5126ff5faeddcabf9d8d10c1	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6MJ0/rnafm_t12_residue_embeddings.pt
6MJ0	1	B	B	1	104	c08aec52fa52ebe78ad4c026a31b91da72493f6f5126ff5faeddcabf9d8d10c1	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6MJ0/rnafm_t12_residue_embeddings.pt
6MXQ	0	A	A	1	49	e5f6d6203a6eddd735e5d76a6965cea7d370ac78df497fbeacce64c1e255c9bb	0	0	full_sequence	1	0	/storage9920/home/tinghao.xia/Data_FM/RNA_FM_embeddings/6MXQ/rnafm_t12_residue_embeddings.pt
